name	Host	date
EPI_ISL_18133503|2022-04-11|WB	WB	2022-04-11
EPI_ISL_18133504|2022-03-22|WB	WB	2022-03-22
EPI_ISL_18133505|2022-03-31|WB	WB	2022-03-31
EPI_ISL_18133506|2022-03-18|WB	WB	2022-03-18
EPI_ISL_18133507|2022-04-11|WB	WB	2022-04-11
EPI_ISL_18133508|2022-04-21|WB	WB	2022-04-21
EPI_ISL_18133509|2022-04-06|WB	WB	2022-04-06
EPI_ISL_18133510|2022-04-21|WB	WB	2022-04-21
EPI_ISL_18133511|2022-03-30|WB	WB	2022-03-30
EPI_ISL_18133512|2022-04-22|WB	WB	2022-04-22
EPI_ISL_18133513|2022-03-30|WB	WB	2022-03-30
EPI_ISL_18133514|2022-04-01|WB	WB	2022-04-01
EPI_ISL_18133515|2022-04-14|WB	WB	2022-04-14
EPI_ISL_18133516|2022-04-15|WB	WB	2022-04-15
EPI_ISL_18133517|2022-04-15|WB	WB	2022-04-15
EPI_ISL_18133518|2022-04-15|WB	WB	2022-04-15
EPI_ISL_18133519|2022-04-07|WB	WB	2022-04-07
EPI_ISL_18133520|2022-03-14|WB	WB	2022-03-14
EPI_ISL_18133521|2022-04-07|WB	WB	2022-04-07
EPI_ISL_18133522|2022-03-14|WB	WB	2022-03-14
EPI_ISL_18133523|2022-02-25|WB	WB	2022-02-25
EPI_ISL_18133524|2022-01-29|WB	WB	2022-01-29
EPI_ISL_18133525|2022-02-24|WB	WB	2022-02-24
EPI_ISL_18133526|2022-01-06|WB	WB	2022-01-06
EPI_ISL_18133527|2022-04-03|WB	WB	2022-04-03
EPI_ISL_18133528|2022-01-06|WB	WB	2022-01-06
EPI_ISL_18133529|2022-04-07|WB	WB	2022-04-07
EPI_ISL_18311014|2023-06-15|WB	WB	2023-06-15
EPI_ISL_18311015|2023-06-15|WB	WB	2023-06-15
EPI_ISL_18311016|2023-06-15|WB	WB	2023-06-15
EPI_ISL_18311017|2023-07-11|WB	WB	2023-07-11
EPI_ISL_18311018|2023-07-31|WB	WB	2023-07-31
EPI_ISL_18311019|2023-07-31|WB	WB	2023-07-31
EPI_ISL_18311020|2023-08-11|WB	WB	2023-08-11
EPI_ISL_18311021|2023-08-11|WB	WB	2023-08-11
EPI_ISL_18311022|2023-08-11|WB	WB	2023-08-11
EPI_ISL_18690642|2023-09-07|WB	WB	2023-09-07
EPI_ISL_18690645|2022-11-22|WB	WB	2022-11-22
EPI_ISL_18690646|2023-07-01|WB	WB	2023-07-01
EPI_ISL_18690651|2023-09-20|WB	WB	2023-09-20
EPI_ISL_18691808|2023-09-19|WB	WB	2023-09-19
EPI_ISL_18691856|2023-10-11|WB	WB	2023-10-11
EPI_ISL_18691858|2023-09-27|WB	WB	2023-09-27
EPI_ISL_18691862|2023-10-06|WB	WB	2023-10-06
EPI_ISL_18695156|2023-10-12|WB	WB	2023-10-12
EPI_ISL_18695160|2023-10-16|WB	WB	2023-10-16
EPI_ISL_18695298|2023-10-11|WB	WB	2023-10-11
EPI_ISL_18695299|2023-10-11|WB	WB	2023-10-11
EPI_ISL_18695303|2023-10-12|WB	WB	2023-10-12
EPI_ISL_18697723|2023-10-25|WB	WB	2023-10-25
EPI_ISL_18697736|2023-10-20|WB	WB	2023-10-20
EPI_ISL_18697747|2023-10-17|WB	WB	2023-10-17
EPI_ISL_18697748|2023-10-24|WB	WB	2023-10-24
EPI_ISL_18697749|2022-07-01|WB	WB	2022-07-01
EPI_ISL_18697750|2022-07-01|WB	WB	2022-07-01
EPI_ISL_18698941|2023-10-27|WB	WB	2023-10-27
EPI_ISL_18698944|2023-07-01|WB	WB	2023-07-01
EPI_ISL_18698945|2023-10-24|WB	WB	2023-10-24
EPI_ISL_18698950|2023-10-31|WB	WB	2023-10-31
EPI_ISL_18698985|2023-10-27|WB	WB	2023-10-27
EPI_ISL_18731618|2023-09-13|WB	WB	2023-09-13
EPI_ISL_18731619|2023-09-13|WB	WB	2023-09-13
EPI_ISL_18737452|2023-07-22|WB	WB	2023-07-22
EPI_ISL_18737453|2023-07-19|WB	WB	2023-07-19
EPI_ISL_18737454|2023-08-11|WB	WB	2023-08-11
EPI_ISL_18737455|2023-08-11|WB	WB	2023-08-11
EPI_ISL_18737463|2023-08-11|WB	WB	2023-08-11
EPI_ISL_18737472|2023-08-11|WB	WB	2023-08-11
EPI_ISL_18737481|2023-08-07|WB	WB	2023-08-07
EPI_ISL_18737537|2023-11-28|WB	WB	2023-11-28
EPI_ISL_18737538|2023-11-08|WB	WB	2023-11-08
EPI_ISL_18737541|2023-11-22|WB	WB	2023-11-22
EPI_ISL_18737542|2023-11-22|WB	WB	2023-11-22
EPI_ISL_18749448|2023-11-09|WB	WB	2023-11-09
EPI_ISL_18749449|2023-11-09|WB	WB	2023-11-09
EPI_ISL_18749458|2023-11-09|WB	WB	2023-11-09
EPI_ISL_18749466|2023-11-08|WB	WB	2023-11-08
EPI_ISL_18749467|2023-11-08|WB	WB	2023-11-08
EPI_ISL_18749469|2023-11-08|WB	WB	2023-11-08
EPI_ISL_18749470|2023-11-09|WB	WB	2023-11-09
EPI_ISL_18749471|2023-11-09|WB	WB	2023-11-09
EPI_ISL_18749472|2023-11-10|WB	WB	2023-11-10
EPI_ISL_18749473|2023-11-08|WB	WB	2023-11-08
EPI_ISL_18755528|2022-10-14|WB	WB	2022-10-14
EPI_ISL_18755529|2022-09-09|WB	WB	2022-09-09
EPI_ISL_18755530|2022-09-02|WB	WB	2022-09-02
EPI_ISL_18755531|2022-09-09|WB	WB	2022-09-09
EPI_ISL_18755532|2022-09-14|WB	WB	2022-09-14
EPI_ISL_18755533|2022-09-14|WB	WB	2022-09-14
EPI_ISL_18755534|2022-09-28|WB	WB	2022-09-28
EPI_ISL_18755535|2022-09-28|WB	WB	2022-09-28
EPI_ISL_18755537|2022-09-29|WB	WB	2022-09-29
EPI_ISL_18755540|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19014398|2024-02-14|WB	WB	2024-02-14
EPI_ISL_19014402|2024-03-16|WB	WB	2024-03-16
EPI_ISL_19014404|2024-03-18|WB	WB	2024-03-18
EPI_ISL_19014406|2024-03-18|WB	WB	2024-03-18
EPI_ISL_19014408|2024-03-16|WB	WB	2024-03-16
EPI_ISL_19064284|2023-11-21|WB	WB	2023-11-21
EPI_ISL_19064319|2023-12-03|WB	WB	2023-12-03
EPI_ISL_19064363|2023-11-25|WB	WB	2023-11-25
EPI_ISL_19064364|2023-11-25|WB	WB	2023-11-25
EPI_ISL_19064365|2023-10-30|WB	WB	2023-10-30
EPI_ISL_19064366|2023-10-30|WB	WB	2023-10-30
EPI_ISL_19064367|2022-07-01|WB	WB	2022-07-01
EPI_ISL_19064368|2023-12-20|WB	WB	2023-12-20
EPI_ISL_19064369|2023-12-04|WB	WB	2023-12-04
EPI_ISL_19064370|2023-12-04|WB	WB	2023-12-04
EPI_ISL_19064371|2023-12-04|WB	WB	2023-12-04
EPI_ISL_19064382|2023-11-27|WB	WB	2023-11-27
EPI_ISL_19064383|2023-12-20|WB	WB	2023-12-20
EPI_ISL_19064384|2023-12-04|WB	WB	2023-12-04
EPI_ISL_19064385|2023-12-04|WB	WB	2023-12-04
EPI_ISL_19064386|2023-12-04|WB	WB	2023-12-04
EPI_ISL_19064387|2022-07-01|WB	WB	2022-07-01
EPI_ISL_19064388|2024-01-10|WB	WB	2024-01-10
EPI_ISL_19064389|2023-10-27|WB	WB	2023-10-27
EPI_ISL_19064390|2023-10-27|WB	WB	2023-10-27
EPI_ISL_19064404|2024-01-04|WB	WB	2024-01-04
EPI_ISL_19070499|2023-09-01|WB	WB	2023-09-01
EPI_ISL_19070566|2023-12-23|WB	WB	2023-12-23
EPI_ISL_19075353|2022-12-03|WB	WB	2022-12-03
EPI_ISL_19075354|2022-08-24|WB	WB	2022-08-24
EPI_ISL_19075355|2023-02-01|WB	WB	2023-02-01
EPI_ISL_19075356|2022-10-22|WB	WB	2022-10-22
EPI_ISL_19075358|2022-12-18|WB	WB	2022-12-18
EPI_ISL_19091709|2022-10-22|WB	WB	2022-10-22
EPI_ISL_19094439|2024-02-06|WB	WB	2024-02-06
EPI_ISL_19094442|2023-10-16|WB	WB	2023-10-16
EPI_ISL_19094492|2024-02-20|WB	WB	2024-02-20
EPI_ISL_19094497|2024-02-20|WB	WB	2024-02-20
EPI_ISL_19094498|2024-02-27|WB	WB	2024-02-27
EPI_ISL_19094505|2024-02-06|WB	WB	2024-02-06
EPI_ISL_19094514|2024-02-22|WB	WB	2024-02-22
EPI_ISL_19094515|2024-03-12|WB	WB	2024-03-12
EPI_ISL_19094517|2024-03-11|WB	WB	2024-03-11
EPI_ISL_19094518|2024-03-01|WB	WB	2024-03-01
EPI_ISL_19094581|2023-02-05|WB	WB	2023-02-05
EPI_ISL_19094631|2024-03-20|WB	WB	2024-03-20
EPI_ISL_19094632|2024-02-21|WB	WB	2024-02-21
EPI_ISL_19094638|2024-01-18|WB	WB	2024-01-18
EPI_ISL_19094639|2024-01-18|WB	WB	2024-01-18
EPI_ISL_19094654|2024-02-08|WB	WB	2024-02-08
EPI_ISL_19094655|2024-02-08|WB	WB	2024-02-08
EPI_ISL_19094671|2024-01-30|WB	WB	2024-01-30
EPI_ISL_19094697|2024-02-15|WB	WB	2024-02-15
EPI_ISL_19094698|2024-02-14|WB	WB	2024-02-14
EPI_ISL_19094765|2023-12-12|WB	WB	2023-12-12
EPI_ISL_19095248|2023-12-23|WB	WB	2023-12-23
EPI_ISL_19101238|2022-08-24|WB	WB	2022-08-24
EPI_ISL_19101266|2022-12-03|WB	WB	2022-12-03
EPI_ISL_19101267|2022-12-18|WB	WB	2022-12-18
EPI_ISL_19101268|2023-02-01|WB	WB	2023-02-01
EPI_ISL_19116112|2023-11-08|WB	WB	2023-11-08
EPI_ISL_19116124|2023-10-04|WB	WB	2023-10-04
EPI_ISL_19131356|2023-09-30|WB	WB	2023-09-30
EPI_ISL_19131358|2023-10-07|WB	WB	2023-10-07
EPI_ISL_19131359|2023-10-07|WB	WB	2023-10-07
EPI_ISL_19131360|2023-10-07|WB	WB	2023-10-07
EPI_ISL_19131361|2023-10-07|WB	WB	2023-10-07
EPI_ISL_19131362|2023-10-07|WB	WB	2023-10-07
EPI_ISL_19131363|2023-10-08|WB	WB	2023-10-08
EPI_ISL_19131364|2023-10-08|WB	WB	2023-10-08
EPI_ISL_19131433|2023-09-20|WB	WB	2023-09-20
EPI_ISL_19131434|2023-09-30|WB	WB	2023-09-30
EPI_ISL_19131435|2023-09-30|WB	WB	2023-09-30
EPI_ISL_19131436|2023-09-30|WB	WB	2023-09-30
EPI_ISL_19131437|2022-12-07|WB	WB	2022-12-07
EPI_ISL_19131438|2023-09-30|WB	WB	2023-09-30
EPI_ISL_19134590|2023-12-12|WB	WB	2023-12-12
EPI_ISL_19134591|2023-12-11|WB	WB	2023-12-11
EPI_ISL_19134592|2024-01-18|WB	WB	2024-01-18
EPI_ISL_19134593|2024-01-09|WB	WB	2024-01-09
EPI_ISL_19134594|2023-10-11|WB	WB	2023-10-11
EPI_ISL_19134599|2023-12-20|WB	WB	2023-12-20
EPI_ISL_19134600|2023-12-21|WB	WB	2023-12-21
EPI_ISL_19134609|2023-12-20|WB	WB	2023-12-20
EPI_ISL_19134610|2024-02-06|WB	WB	2024-02-06
EPI_ISL_19134611|2024-01-24|WB	WB	2024-01-24
EPI_ISL_19134612|2024-01-12|WB	WB	2024-01-12
EPI_ISL_19134613|2024-01-23|WB	WB	2024-01-23
EPI_ISL_19134617|2023-12-12|WB	WB	2023-12-12
EPI_ISL_19134618|2023-12-07|WB	WB	2023-12-07
EPI_ISL_19134619|2023-12-20|WB	WB	2023-12-20
EPI_ISL_19137669|2023-12-12|WB	WB	2023-12-12
EPI_ISL_19158159|2022-10-01|WB	WB	2022-10-01
EPI_ISL_19158170|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158171|2022-09-05|WB	WB	2022-09-05
EPI_ISL_19158172|2022-09-05|WB	WB	2022-09-05
EPI_ISL_19158175|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158176|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158178|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158179|2022-05-27|WB	WB	2022-05-27
EPI_ISL_19158181|2022-09-09|WB	WB	2022-09-09
EPI_ISL_19158183|2022-06-26|WB	WB	2022-06-26
EPI_ISL_19158184|2022-06-26|WB	WB	2022-06-26
EPI_ISL_19158185|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158186|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158187|2022-10-14|WB	WB	2022-10-14
EPI_ISL_19158188|2022-10-14|WB	WB	2022-10-14
EPI_ISL_19158189|2022-09-20|WB	WB	2022-09-20
EPI_ISL_19158190|2022-09-20|WB	WB	2022-09-20
EPI_ISL_19158191|2022-09-29|WB	WB	2022-09-29
EPI_ISL_19158192|2022-09-20|WB	WB	2022-09-20
EPI_ISL_19158196|2022-12-18|WB	WB	2022-12-18
EPI_ISL_19158197|2022-11-11|WB	WB	2022-11-11
EPI_ISL_19158198|2022-11-09|WB	WB	2022-11-09
EPI_ISL_19158199|2022-11-08|WB	WB	2022-11-08
EPI_ISL_19158200|2022-11-05|WB	WB	2022-11-05
EPI_ISL_19158201|2022-09-20|WB	WB	2022-09-20
EPI_ISL_19158202|2022-07-31|WB	WB	2022-07-31
EPI_ISL_19158203|2022-07-20|WB	WB	2022-07-20
EPI_ISL_19158204|2022-07-08|WB	WB	2022-07-08
EPI_ISL_19158205|2022-06-26|WB	WB	2022-06-26
EPI_ISL_19158206|2022-11-17|WB	WB	2022-11-17
EPI_ISL_19158207|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158208|2022-10-26|WB	WB	2022-10-26
EPI_ISL_19158211|2022-04-27|WB	WB	2022-04-27
EPI_ISL_19158212|2022-06-02|WB	WB	2022-06-02
EPI_ISL_19158213|2022-05-22|WB	WB	2022-05-22
EPI_ISL_19158214|2022-05-21|WB	WB	2022-05-21
EPI_ISL_19158215|2022-05-18|WB	WB	2022-05-18
EPI_ISL_19158216|2022-05-14|WB	WB	2022-05-14
EPI_ISL_19158217|2022-05-20|WB	WB	2022-05-20
EPI_ISL_19158218|2022-05-20|WB	WB	2022-05-20
EPI_ISL_19158219|2022-05-11|WB	WB	2022-05-11
EPI_ISL_19158220|2022-05-11|WB	WB	2022-05-11
EPI_ISL_19158221|2022-05-09|WB	WB	2022-05-09
EPI_ISL_19158222|2022-05-09|WB	WB	2022-05-09
EPI_ISL_19158223|2022-04-27|WB	WB	2022-04-27
EPI_ISL_19158224|2022-04-26|WB	WB	2022-04-26
EPI_ISL_19158225|2022-11-01|WB	WB	2022-11-01
EPI_ISL_19158226|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158227|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158228|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158229|2022-12-04|WB	WB	2022-12-04
EPI_ISL_19158230|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158231|2022-05-31|WB	WB	2022-05-31
EPI_ISL_19158232|2022-09-28|WB	WB	2022-09-28
EPI_ISL_19158233|2022-09-28|WB	WB	2022-09-28
EPI_ISL_19158234|2022-09-28|WB	WB	2022-09-28
EPI_ISL_19158235|2022-09-28|WB	WB	2022-09-28
EPI_ISL_19158236|2022-09-14|WB	WB	2022-09-14
EPI_ISL_19158237|2022-09-14|WB	WB	2022-09-14
EPI_ISL_19158238|2022-09-14|WB	WB	2022-09-14
EPI_ISL_19158239|2022-09-14|WB	WB	2022-09-14
EPI_ISL_19158240|2022-09-14|WB	WB	2022-09-14
EPI_ISL_19158241|2022-09-28|WB	WB	2022-09-28
EPI_ISL_19158242|2022-09-12|WB	WB	2022-09-12
EPI_ISL_19158243|2022-09-09|WB	WB	2022-09-09
EPI_ISL_19158244|2022-09-09|WB	WB	2022-09-09
EPI_ISL_19158245|2022-09-09|WB	WB	2022-09-09
EPI_ISL_19158246|2022-09-09|WB	WB	2022-09-09
EPI_ISL_19158247|2022-09-07|WB	WB	2022-09-07
EPI_ISL_19158249|2022-09-02|WB	WB	2022-09-02
EPI_ISL_19158250|2022-10-05|WB	WB	2022-10-05
EPI_ISL_19158251|2022-09-02|WB	WB	2022-09-02
EPI_ISL_19158252|2022-09-12|WB	WB	2022-09-12
EPI_ISL_19158253|2022-09-28|WB	WB	2022-09-28
EPI_ISL_19158254|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158255|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158256|2022-06-14|WB	WB	2022-06-14
EPI_ISL_19158257|2022-06-14|WB	WB	2022-06-14
EPI_ISL_19158258|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158261|2022-06-30|WB	WB	2022-06-30
EPI_ISL_19158262|2022-07-22|WB	WB	2022-07-22
EPI_ISL_19158263|2022-10-14|WB	WB	2022-10-14
EPI_ISL_19158264|2022-09-25|WB	WB	2022-09-25
EPI_ISL_19158265|2022-10-02|WB	WB	2022-10-02
EPI_ISL_19158266|2022-10-02|WB	WB	2022-10-02
EPI_ISL_19158267|2022-10-02|WB	WB	2022-10-02
EPI_ISL_19158268|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158269|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158270|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158271|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158272|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158273|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158274|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158275|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158276|2022-09-30|WB	WB	2022-09-30
EPI_ISL_19158277|2022-09-02|WB	WB	2022-09-02
EPI_ISL_19158278|2022-06-06|WB	WB	2022-06-06
EPI_ISL_19158279|2022-09-05|WB	WB	2022-09-05
EPI_ISL_19158280|2022-08-16|WB	WB	2022-08-16
EPI_ISL_19158288|2022-10-14|WB	WB	2022-10-14
EPI_ISL_19158289|2022-09-07|WB	WB	2022-09-07
EPI_ISL_19158291|2022-09-18|WB	WB	2022-09-18
EPI_ISL_19158292|2022-09-02|WB	WB	2022-09-02
EPI_ISL_19158293|2022-09-05|WB	WB	2022-09-05
EPI_ISL_19158294|2022-11-08|WB	WB	2022-11-08
EPI_ISL_19158295|2022-10-20|WB	WB	2022-10-20
EPI_ISL_19158297|2022-08-09|WB	WB	2022-08-09
EPI_ISL_19158298|2022-07-01|WB	WB	2022-07-01
EPI_ISL_19158301|2022-09-02|WB	WB	2022-09-02
EPI_ISL_19158326|2022-09-04|WB	WB	2022-09-04
EPI_ISL_19158327|2022-05-16|WB	WB	2022-05-16
EPI_ISL_19158328|2022-05-05|WB	WB	2022-05-05
EPI_ISL_19158329|2022-05-04|WB	WB	2022-05-04
EPI_ISL_19158330|2022-05-04|WB	WB	2022-05-04
EPI_ISL_19158331|2022-04-29|WB	WB	2022-04-29
EPI_ISL_19158332|2022-04-28|WB	WB	2022-04-28
EPI_ISL_19158340|2022-07-22|WB	WB	2022-07-22
EPI_ISL_19158341|2022-10-14|WB	WB	2022-10-14
EPI_ISL_19158342|2022-10-14|WB	WB	2022-10-14
EPI_ISL_19158343|2022-10-01|WB	WB	2022-10-01
EPI_ISL_19158345|2022-05-27|WB	WB	2022-05-27
EPI_ISL_19158346|2022-07-19|WB	WB	2022-07-19
EPI_ISL_19159880|2023-10-14|WB	WB	2023-10-14
EPI_ISL_19159881|2023-10-14|WB	WB	2023-10-14
EPI_ISL_19159882|2023-10-14|WB	WB	2023-10-14
EPI_ISL_19159883|2023-10-14|WB	WB	2023-10-14
EPI_ISL_19159884|2023-10-16|WB	WB	2023-10-16
EPI_ISL_19159885|2023-10-14|WB	WB	2023-10-14
EPI_ISL_19159886|2023-10-05|WB	WB	2023-10-05
EPI_ISL_19159887|2023-10-18|WB	WB	2023-10-18
EPI_ISL_19159890|2023-10-21|WB	WB	2023-10-21
EPI_ISL_19168060|2024-01-27|WB	WB	2024-01-27
EPI_ISL_9869760|2021-12-30|WB	WB	2021-12-30
EPI_ISL_9876777|2021-12-30|WB	WB	2021-12-30
EPI_ISL_9880015|2022-01-08|WB	WB	2022-01-08
EPI_ISL_9880021|2022-01-08|WB	WB	2022-01-08
EPI_ISL_9880151|2022-01-08|WB	WB	2022-01-08
EPI_ISL_9880152|2022-01-08|WB	WB	2022-01-08
EPI_ISL_9880153|2022-01-08|WB	WB	2022-01-08
EPI_ISL_13052717|2022-05-15|WM	WM	2022-05-15
EPI_ISL_13052718|2022-05-15|WM	WM	2022-05-15
EPI_ISL_13052719|2022-05-15|WM	WM	2022-05-15
EPI_ISL_13052720|2022-04-22|WM	WM	2022-04-22
EPI_ISL_13052721|2022-05-06|WM	WM	2022-05-06
EPI_ISL_13052722|2022-05-10|WM	WM	2022-05-10
EPI_ISL_13052723|2022-05-10|WM	WM	2022-05-10
EPI_ISL_13052724|2022-05-09|WM	WM	2022-05-09
EPI_ISL_13052725|2022-05-03|WM	WM	2022-05-03
EPI_ISL_13052726|2022-05-03|WM	WM	2022-05-03
EPI_ISL_13052727|2022-05-06|WM	WM	2022-05-06
EPI_ISL_13052728|2022-05-06|WM	WM	2022-05-06
EPI_ISL_14098915|2022-06-24|WM	WM	2022-06-24
EPI_ISL_14098916|2022-06-24|WM	WM	2022-06-24
EPI_ISL_14098917|2022-06-22|WM	WM	2022-06-22
EPI_ISL_14098918|2022-06-26|WM	WM	2022-06-26
EPI_ISL_14098919|2022-06-27|WM	WM	2022-06-27
EPI_ISL_14098920|2022-06-29|WM	WM	2022-06-29
EPI_ISL_14098921|2022-06-29|WM	WM	2022-06-29
EPI_ISL_14098922|2022-06-29|WM	WM	2022-06-29
EPI_ISL_14098923|2022-06-29|WM	WM	2022-06-29
EPI_ISL_14098924|2022-06-29|WM	WM	2022-06-29
EPI_ISL_14533193|2022-04-04|WM	WM	2022-04-04
EPI_ISL_14551957|2022-04-25|WM	WM	2022-04-25
EPI_ISL_14552806|2022-04-29|WM	WM	2022-04-29
EPI_ISL_14552975|2022-05-04|WM	WM	2022-05-04
EPI_ISL_14553810|2022-04-04|WM	WM	2022-04-04
EPI_ISL_14553811|2022-05-10|WM	WM	2022-05-10
EPI_ISL_14553813 extraCodon|2022-05-12|WM	WM	2022-05-12
EPI_ISL_14553997|2022-05-12|WM	WM	2022-05-12
EPI_ISL_15078245|2022-04-22|WM	WM	2022-04-22
EPI_ISL_15078246|2022-05-03|WM	WM	2022-05-03
EPI_ISL_15078247|2022-05-06|WM	WM	2022-05-06
EPI_ISL_15078248|2022-05-24|WM	WM	2022-05-24
EPI_ISL_15078249|2022-05-13|WM	WM	2022-05-13
EPI_ISL_15078250|2022-05-25|WM	WM	2022-05-25
EPI_ISL_15078251|2022-06-03|WM	WM	2022-06-03
EPI_ISL_15078252|2022-06-08|WM	WM	2022-06-08
EPI_ISL_15078253|2022-06-08|WM	WM	2022-06-08
EPI_ISL_15078254|2022-06-07|WM	WM	2022-06-07
EPI_ISL_15078255|2022-03-30|WM	WM	2022-03-30
EPI_ISL_16212269|2022-03-30|WM	WM	2022-03-30
EPI_ISL_16240634|2022-04-22|WM	WM	2022-04-22
EPI_ISL_16240635|2022-04-22|WM	WM	2022-04-22
EPI_ISL_16240636|2022-04-22|WM	WM	2022-04-22
EPI_ISL_16240637|2022-04-22|WM	WM	2022-04-22
EPI_ISL_16243253|2022-04-15|WM	WM	2022-04-15
EPI_ISL_16243264|2022-04-27|WM	WM	2022-04-27
EPI_ISL_16243273|2022-04-27|WM	WM	2022-04-27
EPI_ISL_16243970|2022-05-11|WM	WM	2022-05-11
EPI_ISL_16271835|2022-11-04|WM	WM	2022-11-04
EPI_ISL_16271848|2022-07-01|WM	WM	2022-07-01
EPI_ISL_16297066|2022-10-21|WM	WM	2022-10-21
EPI_ISL_16297122|2022-11-15|WM	WM	2022-11-15
EPI_ISL_16632539|2022-07-08|WM	WM	2022-07-08
EPI_ISL_16632540|2022-07-09|WM	WM	2022-07-09
EPI_ISL_16632541|2022-07-09|WM	WM	2022-07-09
EPI_ISL_16632542|2022-07-15|WM	WM	2022-07-15
EPI_ISL_17154585|2022-04-04|WM	WM	2022-04-04
EPI_ISL_17154586|2022-04-25|WM	WM	2022-04-25
EPI_ISL_17154587|2022-04-29|WM	WM	2022-04-29
EPI_ISL_17154588|2022-05-04|WM	WM	2022-05-04
EPI_ISL_17154589|2022-04-27|WM	WM	2022-04-27
EPI_ISL_17154590|2022-05-10|WM	WM	2022-05-10
EPI_ISL_17154591 extraCodon|2022-05-12|WM	WM	2022-05-12
EPI_ISL_17154592|2022-04-11|WM	WM	2022-04-11
EPI_ISL_17154593|2022-05-20|WM	WM	2022-05-20
EPI_ISL_17260661|2022-05-01|WM	WM	2022-05-01
EPI_ISL_17260662|2022-05-01|WM	WM	2022-05-01
EPI_ISL_17260664|2022-04-19|WM	WM	2022-04-19
EPI_ISL_17260665|2022-05-03|WM	WM	2022-05-03
EPI_ISL_17260666|2022-05-06|WM	WM	2022-05-06
EPI_ISL_17260667|2022-05-06|WM	WM	2022-05-06
EPI_ISL_17260668|2022-04-15|WM	WM	2022-04-15
EPI_ISL_17260669|2022-05-10|WM	WM	2022-05-10
EPI_ISL_17260670|2022-05-24|WM	WM	2022-05-24
EPI_ISL_17260671|2022-05-25|WM	WM	2022-05-25
EPI_ISL_17260672|2022-07-01|WM	WM	2022-07-01
EPI_ISL_17260673|2022-05-23|WM	WM	2022-05-23
EPI_ISL_17260674|2022-05-23|WM	WM	2022-05-23
EPI_ISL_17260675|2022-05-03|WM	WM	2022-05-03
EPI_ISL_17260676|2022-05-18|WM	WM	2022-05-18
EPI_ISL_17260677|2022-05-05|WM	WM	2022-05-05
EPI_ISL_17260678|2022-05-10|WM	WM	2022-05-10
EPI_ISL_17260679|2022-05-27|WM	WM	2022-05-27
EPI_ISL_17260680|2022-06-06|WM	WM	2022-06-06
EPI_ISL_17260681|2022-06-15|WM	WM	2022-06-15
EPI_ISL_17260682|2022-06-07|WM	WM	2022-06-07
EPI_ISL_17260683|2022-04-14|WM	WM	2022-04-14
EPI_ISL_17260684|2022-07-06|WM	WM	2022-07-06
EPI_ISL_17260685|2022-07-06|WM	WM	2022-07-06
EPI_ISL_17260686|2022-07-06|WM	WM	2022-07-06
EPI_ISL_17260687|2022-07-06|WM	WM	2022-07-06
EPI_ISL_17260688|2022-07-06|WM	WM	2022-07-06
EPI_ISL_17260689|2022-07-22|WM	WM	2022-07-22
EPI_ISL_17424622|2022-07-02|WM	WM	2022-07-02
EPI_ISL_17424623|2022-07-02|WM	WM	2022-07-02
EPI_ISL_17424624|2022-07-07|WM	WM	2022-07-07
EPI_ISL_17424625|2022-07-02|WM	WM	2022-07-02
EPI_ISL_17424626|2022-06-24|WM	WM	2022-06-24
EPI_ISL_17424627|2022-07-07|WM	WM	2022-07-07
EPI_ISL_17424646|2023-01-27|WM	WM	2023-01-27
EPI_ISL_17821770|2023-03-30|WM	WM	2023-03-30
EPI_ISL_17821929|2023-01-10|WM	WM	2023-01-10
EPI_ISL_18069221|2022-04-04|WM	WM	2022-04-04
EPI_ISL_18090482|2022-05-27|WM	WM	2022-05-27
EPI_ISL_18311023|2023-08-19|WM	WM	2023-08-19
EPI_ISL_18311024|2023-08-19|WM	WM	2023-08-19
EPI_ISL_18311025|2023-08-25|WM	WM	2023-08-25
EPI_ISL_18311027|2023-08-29|WM	WM	2023-08-29
EPI_ISL_18311028|2023-08-29|WM	WM	2023-08-29
EPI_ISL_18731620|2023-08-29|WM	WM	2023-08-29
